LIMIT,SEX,EDUCATION,MARRIAGE,AGE,STATUS_JAN,STATUS_FEB,STATUS_MAR,STATUS_APR,STATUS_MAY,STATUS_JUN,BILL_JAN,BILL_FEB,BILL_MAR,BILL_APR,BILL_MAY,BILL_JUN,PAY_JAN,PAY_FEB,PAY_MAR,PAY_APR,PAY_MAY,PAY_JUN,DEFAULTED
10800,1,1,1,41,-1,-1,-1,-2,-1,-1,16.728,12,0,0,11.064,-0.072,12.12,0,0,11.064,0.072,0,0
700,2,3,1,48,0,0,0,0,0,0,670.728,648.84,669.024,639.36,621.504,611.544,48,43.2,36,36,36,36,0
3800,1,2,1,28,0,0,2,2,0,0,1495.488,1607.16,1623.552,1584.48,1617.264,1640.064,140.544,55.464,0,57.048,48,45.144,0
1900,2,1,2,22,-1,-1,0,0,-2,-2,250.536,276.024,290.712,-0.792,65.952,2.16,276.024,24,0.792,68.904,2.16,0,0
9600,1,2,1,34,0,0,0,0,0,2,1254.504,1362.912,1441.176,1461.024,1564.272,1102.392,144,120,45.648,120,0,120,0
6700,2,2,2,27,-1,0,0,0,2,0,1985.808,3690.984,2054.424,2615.616,2526.6,2823.24,241.848,666.84,720,0.552,480,81.744,0
1200,2,1,2,25,0,0,0,-2,-2,-2,1209.12,929.088,0,0,0,0,96,0,0,0,0,0,0
2600,1,2,2,26,0,0,0,0,0,0,2554.008,2486.088,1360.224,1135.968,1084.104,1130.208,216.624,144,48,48,72,96.144,0
4300,2,1,1,44,1,-1,-1,-1,-1,-1,66.912,135.504,327.528,740.352,372.48,13.392,135.504,333.624,740.352,372.48,13.392,641.592,0
4800,2,1,2,26,0,0,0,0,0,0,447.12,383.904,391.296,359.352,493.008,379.44,36.048,28.8,7.2,168,192,96,0
9400,2,1,2,33,0,0,0,0,0,0,2052.912,1917,1988.472,1985.928,1059.432,923.712,84,108.048,84.432,48.072,72.024,72,0
9600,2,1,2,29,-1,0,0,0,0,0,123.696,144.384,169.344,175.44,238.632,308.376,25.44,26.4,7.44,72,72,146.4,0
4800,1,1,2,34,1,-2,-2,-2,-2,-2,-19.2,-64.44,-147.456,-189.72,-245.112,-265.44,0,0,0,0,0,0,0
6700,1,2,1,33,0,0,0,0,0,0,4991.568,4705.32,4370.376,4462.2,4517.376,4476.696,207.456,154.68,382.416,168.384,162.072,144.192,0
5500,2,1,2,27,0,0,0,0,0,0,2525.208,2588.568,2644.248,1443.288,1488.84,1536.816,103.824,108.792,56.088,72.84,72.816,74.424,0
6700,2,1,1,36,-1,-1,-1,-1,-1,-1,510.024,809.904,208.536,999.648,216.744,338.544,812.16,208.536,999.648,216.744,338.544,160.32,0
3100,1,3,2,28,0,0,0,0,0,0,3174.192,3210.744,3212.016,3176.064,3182.736,3172.992,165.6,168,168,144,132,144,0
2900,1,3,1,47,-1,-1,-1,-1,-1,-1,25.224,16.104,6.984,25.224,6.984,16.104,16.104,6.984,25.224,6.984,16.104,25.224,0
7200,2,3,1,31,-1,-1,-1,-1,-1,-1,7.944,7.944,7.944,7.944,-0.024,4.776,7.968,7.968,7.968,0,4.8,0,0
500,2,1,2,31,-2,-2,-2,-2,-2,-2,6.336,6.336,53.448,32.568,32.568,108,6.336,53.448,32.568,32.568,108,32.568,0
6000,1,2,1,30,-2,-2,-2,-2,-2,-2,58.056,695.16,1060.296,891.48,1121.592,1127.112,697.488,1065.24,976.368,1124.952,1130.496,1258.752,0
2400,2,2,1,58,0,0,0,0,0,0,2429.976,2435.424,2277.432,2431.224,2434.824,2383.656,87.408,101.52,240,85.968,120,99.192,0
3600,2,2,2,27,0,0,0,0,0,0,555.96,588.36,614.208,598.776,644.304,645.792,41.352,43.2,26.4,55.2,24,31.2,0
3400,1,2,2,35,0,0,0,0,0,0,2424.912,1601.616,1536.432,1551.744,1568.184,1590.648,101.16,77.304,49.584,44.736,45.48,45.192,0
12000,2,1,2,46,-2,-1,-1,-1,-1,-1,799.968,3924,1453.44,2513.616,984.432,150.192,3924,1683.84,2513.616,984.432,150.192,1688.544,0
500,1,2,2,36,-1,-1,-1,0,0,0,75.648,0,118.944,243.552,167.496,200.472,0,118.944,4.8,48,36,12,0
1200,1,2,2,53,0,0,0,0,0,0,454.128,467.664,478.008,480.408,483.504,485.304,31.896,31.44,16.32,16.92,17.472,16.56,0
4800,2,2,2,27,2,2,0,0,0,0,4483.344,3987.672,3783.192,3490.152,3508.848,3472.44,0,165.792,124.8,129.6,136.8,218.424,0
3600,2,2,2,37,0,0,0,0,0,0,2064.888,2032.296,1979.76,1893.36,1805.76,1815.336,120,120,96,84,72,96,0
1900,1,1,2,23,0,0,0,-1,2,2,1443.12,1433.856,1056.744,1154.136,1074.936,730.152,61.2,44.352,146.016,0.912,0.096,1.68,0
3800,1,1,1,40,1,-1,-1,-1,-1,-1,0,13.608,96.648,74.4,50.952,117.576,13.608,97.416,74.4,50.952,117.576,75.96,0
4300,2,2,1,44,-1,-1,-1,-1,-1,-1,19.584,19.272,62.376,0,55.464,52.656,19.272,67.2,0,55.464,61.008,5.664,0
6500,2,1,1,32,-1,-1,-1,0,0,-1,560.424,743.04,4331.352,1412.136,512.016,457.92,743.328,4332.456,28.248,0,457.92,3204.096,0
4300,2,1,2,41,0,0,-1,0,-1,-1,896.472,595.128,133.176,536.376,71.376,0,24.288,133.176,408,79.728,0,63.192,0
2600,2,1,2,29,0,0,0,0,0,0,1154.112,1103.52,1061.544,779.736,632.496,485.304,48,48.24,72,72,72,24,0
1200,2,3,1,61,0,0,-2,-2,-1,0,1012.8,0,0,0,381.192,398.808,0,0,0,381.192,24,19.008,0
4800,2,3,2,30,0,0,0,0,0,0,4457.352,4001.424,3844.344,3875.256,2501.568,3641.424,192.216,153.648,161.16,111,1202.064,130.992,0
1700,2,3,1,23,2,-1,-1,-1,-1,-1,6.096,65.904,45.24,53.184,32.352,716.952,164.16,45.24,53.184,32.352,716.952,24,0
8600,2,2,2,30,0,0,-2,-1,0,0,573.6,0,0,3.6,4923.6,0,0,0,3.6,4920,0,0,0
1200,1,3,1,32,0,0,0,0,0,0,983.808,845.16,699.744,453.384,466.632,467.472,48.624,48.504,24,24.024,24,16.968,0
9100,2,2,1,39,-1,-1,0,0,0,0,462.264,1967.064,1468.536,933,429.024,319.512,1967.4,35.52,72,24,72,240.576,0
1200,1,2,2,24,-1,-1,-2,-2,-2,-2,9.648,-66.24,-87.6,-87.6,-87.6,-87.6,0,0,0,0,0,0,0
6500,1,6,2,32,-2,-2,-2,-2,-2,-2,578.136,1233.792,649.608,968.616,1230.336,836.976,1257.552,666.888,973.656,1284,841.224,2889.384,0
11000,1,1,2,32,0,0,0,0,0,0,9274.488,9449.808,9423,8840.76,9068.592,8691.168,360,360,360,360,360,480,0
1400,1,3,2,24,0,0,0,0,2,0,1411.656,1435.44,1357.584,735.048,724.872,687.552,72,42.432,94.896,24,36,28.8,0
4800,2,1,1,35,-1,-1,-1,-1,-1,-1,615.912,341.376,421.44,79.2,46.08,65.544,341.376,421.44,79.2,46.08,65.544,0,0
500,2,1,2,22,0,0,0,0,0,0,474.24,445.68,422.496,287.352,228.408,163.176,33.024,33.192,24,10.92,36,52.8,0
2600,2,2,2,36,0,0,0,0,0,0,2795.664,2534.496,2326.68,1780.104,1680.288,1494.144,104.472,79.056,120,199.2,120,120,0
1700,2,2,1,31,0,0,0,0,0,0,1441.392,1191.528,1055.232,987.048,939.288,689.088,44.016,38.592,37.416,39.12,31.2,24,0
1900,2,2,2,40,0,0,0,0,0,0,1889.208,1820.952,1646.448,1310.808,1343.688,1293.48,79.2,79.2,48,52.8,50.4,45.6,0
5000,1,1,2,48,-2,-2,-2,-2,-2,-2,0,13.68,0,0,0,0,13.68,0,0,0,0,0,0
1200,1,2,3,53,0,0,0,0,0,0,831.936,413.808,442.008,453.048,455.64,436.416,36,36,24,19.2,48,24,0
3600,1,1,2,30,-1,-1,-1,-1,-1,-1,160.992,26.352,45.792,38.136,238.032,-398.064,26.352,48,38.136,238.032,27.768,0,0
6200,1,1,1,43,1,-1,-1,-1,-1,-2,0,48,38.88,192.24,0,0,48,38.88,193.92,0,0,0,0
7400,2,1,2,30,0,0,0,0,0,0,7303.896,7028.352,6699.312,6064.872,5973.48,5856.624,336.648,403.2,278.4,264,240,720,0
3600,2,1,2,33,0,0,0,0,0,0,2305.584,2358.648,2116.848,1156.296,1186.224,1212.816,105.6,96,48,48,45.6,40.8,0
4800,2,1,2,27,-1,-1,-1,-1,-1,-1,386.232,267.912,279.768,226.152,233.424,265.68,268.728,279.768,226.152,233.424,265.68,191.424,0
3600,1,3,2,45,0,0,0,0,0,0,2381.928,2428.656,1948.656,1694.16,1728.96,1762.152,102.432,65.4,60.12,72,72,72,0
5300,2,2,1,54,-1,-1,-1,-1,-2,-2,209.448,61.272,3.528,0,0,0,72.264,3.528,0,0,0,0,0
13000,2,1,2,34,-1,-1,-1,-1,-1,-1,42.816,21.408,22.704,22.704,22.704,22.704,21.408,24,22.704,22.704,22.704,22.704,0
6700,1,2,2,30,0,0,0,0,0,0,4914.552,4528.896,4446.168,4520.256,4314.336,4009.224,192.912,144,121.992,120,120.864,120,0
5500,1,2,2,32,0,0,0,0,0,0,1190.856,1042.44,1001.256,913.728,811.248,730.44,49.728,40.536,25.104,24.6,22.272,6.648,0
1200,1,1,1,39,0,0,2,3,2,2,812.376,883.152,909.36,891.144,921.144,950.04,91.608,48,3.6,48,48,38.4,0
500,2,2,2,24,1,-2,-2,-2,-1,-1,0,0,0,0,5.328,152.28,0,0,0,5.328,152.28,48,0
12000,1,1,1,46,0,0,0,0,0,0,9775.944,9691.584,9265.272,9336.192,9423.6,9392.064,361.032,336,336.072,336.264,360.072,336.216,0
1200,2,2,2,24,0,0,0,0,0,0,1195.656,1203.24,770.424,417.624,475.68,417.576,40.128,29.904,13.776,72,15.576,6.84,0
10100,2,2,2,35,-1,-1,-1,-1,-1,-1,181.728,452.328,398.76,339.744,217.392,78.744,454.08,398.76,339.744,217.392,78.744,143.304,0
1200,2,2,2,23,0,0,-1,2,0,0,527.952,367.176,780.336,635.496,657.504,666.936,49.512,809.52,0,36,24,24.456,0
6700,2,1,2,29,-2,-2,-2,-2,-2,-2,0,0,7.68,51.336,0,0,0,7.68,51.336,0,0,0,0
1200,1,2,1,46,0,0,0,-1,0,0,87.744,105.6,0,40.896,89.16,-2.52,24,0,40.896,48.264,0,39.576,0
2400,2,2,1,31,0,0,-1,-1,0,-1,2214.36,2252.952,35.352,70.704,35.352,12.96,120,35.352,70.704,0,12.96,18.72,0
1200,2,1,2,26,0,0,0,0,0,0,984.072,1008.768,1024.776,1046.808,1068.216,1090.08,41.592,33.6,31.2,30.504,31.2,108,0
3100,2,3,2,32,0,0,0,0,0,2,2863.488,2790.216,2482.512,1183.656,2188.584,1972.032,480.504,968.496,480,1046.592,2.472,240,0
700,2,2,2,22,0,0,0,0,0,0,656.592,686.688,700.392,695.592,314.4,0,48,36,0,12,0,0,0
5000,2,2,1,32,-1,0,0,0,2,0,3936.36,3725.64,3630.408,3587.472,3480.984,2579.88,223.68,117.456,79.224,0.072,119.856,2805.12,0
1200,1,2,1,38,0,0,0,0,0,0,1171.128,1131.672,1037.712,414.072,391.368,399.624,44.736,43.464,14.256,14.088,24,24,0
7400,1,2,1,29,0,0,0,0,0,0,747.168,1097.232,1511.808,1499.352,1676.088,1677.552,480,480,60,265.344,72,105.048,0
7200,2,1,1,31,-2,-2,-1,0,0,0,0,26.64,292.608,183.336,41.328,97.536,26.64,292.608,7.2,4.584,97.536,9.36,0
2200,2,3,1,40,0,0,0,0,0,0,2158.272,1961.304,1846.728,1118.136,1145.52,1187.712,81.984,99.408,40.8,45.312,65.04,36,0
2200,1,1,2,25,0,0,0,0,0,0,786.12,751.8,672.816,714.072,734.424,793.992,48,72,48,72,72,24,0
1900,2,3,2,65,0,0,0,0,0,0,2039.64,2021.928,1958.856,722.28,495.336,188.376,96,49.152,31.2,40.8,9.624,4.32,0
200,1,2,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,1,1,2,31,0,0,0,0,0,0,3867.816,3961.704,4162.632,4312.464,4738.992,3317.232,192,312,240,480,168,168,0
4100,2,2,1,41,0,-1,-1,-1,-1,0,508.08,232.752,176.64,153.12,286.488,153.072,233.616,176.952,153.12,286.488,24,165.144,0
2200,2,2,1,32,1,2,2,2,2,2,2063.928,2010.696,2125.848,2072.76,2186.52,2144.328,0,172.8,0,148.8,0.576,79.2,0
1200,2,1,2,26,0,0,0,0,0,0,883.344,917.088,939.384,852.576,740.208,409.032,48,48,195.744,720,39.456,29.016,0
3600,1,1,1,30,1,-1,2,-1,-1,-1,-19.656,850.968,19.656,51.48,408,568.752,870.624,0,51.48,408,568.752,9.864,0
1900,2,1,2,30,1,-1,-1,-1,-2,-2,0,31.512,21.12,0,0,0,31.512,21.192,0,0,0,0,0
3800,1,1,1,41,0,0,0,-2,-1,0,1294.44,1391.928,-0.072,-0.072,71.688,47.832,120,0,0,71.76,0.144,57.816,0
6000,1,2,2,31,0,0,0,0,0,0,346.824,378.576,402.72,403.368,411.792,420,36.096,36.24,12.888,13.344,13.416,15.792,0
12000,2,2,1,42,0,0,0,0,0,-1,1445.904,1795.968,3042.672,1982.664,1712.112,714.144,960,2040,3.336,480,714.264,1680,0
6200,1,2,2,32,0,0,0,0,0,0,2546.232,2281.44,2182.752,2039.664,2027.784,1733.952,105.84,156,228,240,216,192,0
1200,2,2,1,44,-2,-2,-2,-2,-2,-2,35.352,9.36,9.36,9.36,9.36,0,9.36,9.36,9.36,9.36,0,18.72,0
700,2,2,2,22,0,0,0,0,0,0,657.312,696.384,646.584,659.784,161.424,0,49.8,24,13.2,3.24,0,0,0
2600,2,2,2,42,1,2,0,0,0,0,1369.104,1224.12,1165.728,1183.176,1131.024,1157.16,0,50.4,60,48,54,28.8,0
12000,1,1,1,39,-1,-1,-1,-1,-1,-1,145.368,226.032,184.008,149.328,226.44,173.64,226.032,184.008,149.328,226.44,173.64,212.16,0
7400,2,1,2,32,0,0,0,0,0,0,841.536,916.68,941.592,949.848,1031.904,1111.656,96,48,48,96,96,96,0
13900,1,2,1,37,0,0,0,0,-1,-1,2650.008,2143.224,1969.368,663.984,485.424,6634.128,90.168,55.176,14.832,63.264,7845.336,208.536,0
8200,2,1,1,36,0,0,0,0,0,0,4446.432,7825.776,6636.456,6043.56,5248.944,3975.984,3850.656,243.432,172.56,150.792,124.992,100.248,0
8600,2,2,1,42,-1,-1,-1,-1,-1,-1,533.688,136.392,39.168,39.168,537.096,213.624,160.68,39.168,39.168,537.096,213.624,116.448,0
7000,2,1,2,29,-1,-1,-1,-1,-1,-1,13.872,170.976,182.88,0,114.912,0,171.096,182.88,0,114.912,0,168.624,0
700,1,2,2,36,3,2,2,2,3,2,490.176,475.416,539.472,578.664,562.728,598.824,0,72,55.2,0,60,0,0
1900,2,1,2,29,0,0,0,0,0,0,636.576,557.376,555.384,531.84,515.472,490.584,36,40.8,24,24,24,36,0
4100,2,1,2,31,-1,-1,-1,-1,-1,-1,37.464,29.736,175.56,257.52,40.464,226.68,29.736,176.448,257.52,40.464,226.68,82.656,0
2400,1,2,1,42,0,0,0,0,2,0,1350.144,1384.44,1395.744,1466.472,1424.592,1441.44,72,64.512,123.912,0,56.592,59.328,0
10800,1,2,2,37,0,0,-1,-1,0,0,10983.048,928.608,109.176,405.24,154.56,178.56,24,109.176,405.24,3.096,24,0,0
6200,2,1,2,33,-2,-1,-1,-1,0,0,0,4.896,-19.44,52.56,19.44,0,4.896,0,72,0,0,0,0
5800,2,1,2,29,0,0,0,-1,-1,-1,616.8,688.248,529.944,82.272,1.608,43.968,120.216,48,120,0,79.968,0,0
2600,2,2,2,28,0,0,0,-2,-2,-2,135.84,27.6,0,0,0,0,48,0,0,0,0,0,0
5800,2,2,2,26,0,0,0,0,0,0,4428.024,4268.304,4030.416,4059.192,4204.2,3506.232,183.048,144.072,132.096,243.792,144,144.288,0
5300,2,2,2,35,0,0,0,0,0,0,835.656,742.488,728.352,563.016,556.8,510.744,48.144,48.528,24.048,24.168,24,24.192,0
500,1,2,1,33,0,0,0,-2,-2,-2,60.192,82.752,-4.848,-4.848,22.8,0,24,4.848,0,27.648,0,24,0
7200,1,1,2,32,-2,-2,-2,-2,-2,-2,6.336,6.336,6.336,6.336,9.936,6.336,6.336,6.336,6.336,9.936,6.336,6.336,0
8600,2,1,2,30,0,0,0,0,0,0,3354.288,3444.36,3528.888,3506.808,3501.216,3543.48,144,144,115.632,120,120,108,0
11300,2,2,2,26,0,0,0,0,0,0,4072.776,4087.416,4029.024,4094.64,4167.432,4273.992,148.8,168,137.184,143.568,168,132,0
1700,2,2,2,22,0,0,0,0,0,0,1579.032,639.96,543.12,349.752,363.048,302.304,48,33.6,6.984,36,120,48,0
2900,2,1,2,26,0,0,0,0,0,0,244.128,297.6,342.144,404.616,419.448,518.112,72,72,96,96,120,120,0
1200,1,2,2,35,0,0,0,0,0,0,444.24,466.032,506.328,522.216,538.104,553.464,36,48,24,24,24,28.872,0
11300,1,2,1,49,0,0,0,0,0,0,4062.24,3882.24,3706.176,3531.288,3317.76,3020.784,158.4,148.08,122.4,113.424,109.32,105,0
3100,1,2,1,49,0,0,0,0,-1,-1,576.192,509.544,343.752,185.328,112.536,-86.736,72,120,67.728,120,0,156,0
6200,2,1,2,36,-2,-2,-2,-2,-1,-1,45.384,58.512,54.72,17.904,47.736,40.032,63.288,54.72,17.904,47.736,40.032,62.52,0
500,1,1,1,39,-1,-1,-1,-1,-1,-1,15.072,15.888,14.304,15.12,15.936,14.352,16.8,14.4,16.8,16.8,14.4,33.6,0
11000,2,2,2,35,0,0,0,0,0,0,10794.96,10801.128,10890.48,9518.4,9429.096,9563.472,422.64,420,331.44,338.4,348.48,360,0
7000,1,1,1,40,0,0,0,0,0,0,2362.584,2284.056,2249.232,2153.088,1987.416,1832.016,96,102,120,77.784,84,168,0
2200,1,1,1,30,0,0,0,0,0,0,934.104,1093.848,1115.904,965.856,957.672,207.096,288,120,72,240,24,44.112,0
4300,2,1,2,26,-1,-1,-1,-1,-1,-1,49.176,0,8.424,15.144,320.616,9.216,0,8.424,15.144,320.616,9.216,11.688,0
8600,1,3,1,53,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,1,1,1,45,0,0,0,0,0,0,501.048,525.816,550.128,561.024,572.784,584.136,32.856,33.168,20.064,20.784,20.88,21.648,0
5300,1,2,2,30,0,0,0,0,0,0,5227.2,4536.384,3306.912,2561.112,2318.112,545.832,174.264,124.08,97.296,108,29.4,2640,0
7700,2,2,2,31,0,0,0,0,0,0,2516.4,2440.92,2243.736,2280.792,2326.584,2603.112,86.4,102.648,96,86.4,316.872,108,0
7700,1,1,1,33,0,0,0,0,0,0,7810.68,4868.472,1369.224,3879.624,4374.36,0,240,360,2520,1320,0,0,0
2200,1,2,2,39,0,0,0,0,-1,0,1211.448,539.328,483.552,112.992,120,120.672,72,120,12,120,12,12,0
4300,1,1,1,50,0,0,0,0,0,0,1586.736,1666.464,1741.44,1828.056,1871.712,1663.032,120,120,120,72,120,120,0
2200,2,1,2,28,0,0,0,0,0,-1,2120.28,2166.24,2100.84,2144.04,473.16,113.016,80.64,46.728,48,240,113.016,1977.6,0
2400,1,1,1,36,0,0,0,0,0,0,553.68,451.344,484.392,516.96,618.6,0,40.8,48,48,120,0,0,0
8200,1,2,1,41,0,0,0,0,0,0,7944.072,7987.896,6587.208,6608.184,6741.912,6490.752,362.64,264.456,228.048,229.896,216.624,209.256,0
5800,2,2,1,41,-1,0,-1,-1,-1,-1,486.528,271.056,404.952,27.432,103.608,358.56,24,405.744,27.432,103.608,358.56,0,0
200,1,2,2,41,1,2,2,2,2,2,209.328,230.208,222.936,243.36,250.008,242.496,27.768,0,24.192,14.016,0,4.752,0
2400,2,2,2,37,0,0,0,0,0,0,2584.056,2580.696,1759.752,1227,1125.096,1092.912,84.864,67.704,95.112,75.528,64.08,17.4,0
5300,2,1,1,31,-2,-2,-2,-2,-2,-2,90.84,27.288,9.048,138.312,94.848,9.888,27.408,9.048,138.312,94.848,9.888,31.056,0
1700,2,3,1,57,0,0,0,0,0,0,1628.736,1561.488,1594.728,1178.472,1099.92,1122.456,62.88,65.52,46.464,40.8,40.8,48,0
3100,2,3,2,53,-1,-1,-1,-1,-1,-1,266.04,1096.248,670.824,414.12,249.6,450.624,1096.728,670.824,415.368,249.6,450.624,70.656,0
3400,2,2,1,25,0,0,0,0,0,0,1967.04,1962.168,1993.104,2016.816,1863.816,1852.32,72.12,72,72,72,72,120,0
500,1,2,2,32,0,0,-1,0,0,0,107.64,116.232,383.808,357.528,307.008,241.008,24,384,14.4,24,12,0,0
1200,2,2,2,26,0,0,-2,-2,-2,-2,99.264,0,0,0,0,0,0,0,0,0,0,0,0
2200,1,2,1,29,1,1,1,0,0,0,985.752,1043.52,1775.04,58.608,1153.512,1156.464,74.4,24,18.48,1152.288,42.144,45.456,0
4100,2,3,1,37,0,0,0,0,0,0,3814.08,3944.472,4018.92,2383.128,1437.312,1062.288,192,168,120,120,120,480,0
4800,2,1,2,43,-2,-2,-2,-2,-2,-2,19.92,-0.144,-0.144,15.768,50.112,3.6,0,0,15.912,50.112,3.6,14.256,0
4800,1,1,1,42,0,-1,0,0,-1,-1,463.632,457.608,428.592,7.824,7.824,7.824,457.608,120,0,7.824,7.824,7.824,0
4800,1,2,1,41,0,0,0,0,0,0,2325.84,2230.416,2388.672,2408.184,2462.04,2605.608,240,168.096,120,120.072,176.28,168,0
4100,1,2,2,26,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,2,1,2,27,0,0,0,0,2,0,2162.832,2122.44,2163.528,2266.2,2228.472,2251.584,98.64,98.424,158.952,0,84.072,80.64,0
4300,1,2,2,31,0,0,0,2,0,0,685.584,789.024,938.88,920.136,1024.296,1126.872,120,168,0,120,120,120,0
5500,2,3,2,26,-2,-1,0,0,0,0,28.8,23.76,217.896,268.464,243.816,281.616,23.76,194.136,52.464,27.816,41.616,28.8,0
500,1,3,2,50,-1,-1,-1,-1,-1,0,52.584,27.36,303.744,40.632,7.272,295.272,27.36,303.744,40.8,12,288,0,0
5500,1,2,1,29,0,0,0,0,0,0,1348.104,1446,1525.776,1726.584,1821.168,1814.856,120,120,240,120,120,120,0
5500,2,2,2,24,0,0,0,0,0,0,599.352,599.376,613.584,562.248,677.496,752.52,120,120,50.4,125.496,80.52,110.352,0
1200,1,2,2,35,0,0,0,0,0,0,1171.512,1218.936,1190.976,477.12,490.344,469.416,120,552,20.112,24,24,24,0
200,2,1,2,25,1,3,2,0,0,0,250.512,243.12,233.712,220.272,201.552,0,0,0,0,0,0,0,0
3400,1,2,2,34,2,2,2,2,2,2,3262.776,3135,2817.408,2675.472,2624.472,2342.688,201.792,84,84,86.4,0,86.4,0
4300,1,3,2,28,0,0,0,0,0,0,3113.256,3208.848,3210.192,1921.32,1672.128,796.656,145.68,84.504,120,120,120.096,120.696,0
13900,1,3,1,67,2,2,3,3,4,6,10895.64,11301.96,11308.2,11682.624,12093.936,12665.064,616.896,227.136,601.56,616.872,792,5.16,0
7400,2,1,1,43,-2,-2,-2,-2,-2,-2,350.856,45.144,330,236.088,186.84,347.04,299.616,335.064,236.112,186.84,347.04,340.68,0
500,1,3,2,52,0,0,2,0,0,0,401.64,488.952,289.704,301.608,334.776,343.632,96.192,0,24,38.4,14.4,12.768,0
4300,2,1,2,43,-2,-1,-1,-1,0,-1,207.768,164.328,450.288,550.272,75.096,57.552,164.328,450.288,550.272,0,57.552,555.576,0
1400,2,1,2,24,0,0,0,0,0,0,361.2,388.872,405.384,371.376,350.688,392.496,48,31.2,48,24,48,24,0
1000,2,3,1,59,0,0,0,0,0,2,354.456,366.504,369.192,349.152,390.576,375.6,37.752,36.288,12.096,66.48,14.712,0.336,0
3400,2,2,1,34,0,0,2,0,0,0,2912.976,3023.16,2460.648,2480.088,2542.608,2443.92,196.8,72,96,108,96,100.8,0
5300,1,2,1,32,0,-1,-1,-1,-1,-1,192,198.912,192,0,192,0,198.912,192,0,192,0,0,0
500,1,1,1,52,0,-1,-1,-1,0,-1,479.16,9.36,9.36,18.72,18.72,249.6,9.36,9.36,18.72,0,249.6,0,0
1200,2,1,2,23,-1,0,0,0,0,0,360.864,378.96,436.848,446.424,459.312,439.656,31.2,64.824,16.8,20.328,15.72,16.8,0
7700,2,2,2,35,0,0,0,0,0,0,2368.728,2413.728,2486.904,2489.28,2403.264,2452.008,93.384,125.76,86.784,90.48,102.336,80.28,0
500,1,2,2,34,-2,-2,-2,-2,-2,-2,52.776,36.72,18,54.72,36,18.72,36.72,18,27.36,72,18.72,0,0
1200,1,2,1,40,0,0,0,0,0,0,1157.256,1175.472,1182.168,471.384,481.272,470.712,48.888,55.584,16.56,17.16,17.232,16.56,0
8200,1,1,1,49,-1,-1,-1,-2,-1,2,47.04,25.248,161.52,32.304,88.416,17.88,29.472,174.48,48,103.8,0,270.504,0
7200,2,2,1,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,2,2,2,26,0,0,0,0,2,2,755.4,783.912,811.512,838.848,874.728,852.36,48,48,48,60,0,36,0
3600,1,1,1,51,0,0,2,0,0,0,3095.232,3318.24,3229.752,3264.624,2340.408,1128.648,309.6,0,129.576,101.376,43.92,45.336,0
700,2,3,1,35,1,-2,-1,0,0,-1,-0.12,-0.12,62.52,21.432,21.48,55.872,0,62.64,0.432,0.048,55.992,0.024,0
1900,2,2,1,27,-2,-2,-2,-2,-2,-2,9.36,0,18.72,0,0,0,9.36,18.72,0,0,0,0,0
1900,2,3,1,35,0,0,0,0,0,0,1189.056,1210.032,1243.44,695.136,313.416,323.712,47.28,56.52,36,24,15.504,48,0
5500,2,2,1,38,0,0,0,0,0,0,261.744,232.608,219.888,251.184,226.224,194.376,32.736,33.432,48.072,24,24,12,0
4600,2,2,2,31,0,0,0,0,0,0,3542.064,3725.472,3854.112,3893.784,3979.056,4054.824,240,189.384,137.832,146.448,144,151.368,0
6200,1,3,1,36,-1,0,0,0,0,0,3707.088,3691.176,1851.744,1767.792,1686.552,1610.4,178.2,67.08,66.696,70.728,81.6,120,0
2400,2,1,1,39,-1,-1,-1,-1,-1,-1,706.776,1323.336,820.344,302.208,1712.16,778.872,1323.336,820.344,302.208,1712.16,778.872,888.84,0
3400,1,2,2,41,0,0,0,0,0,0,3186.192,2003.952,2036.088,2055.912,1916.448,1946.16,96.048,93.6,72,69.408,73.416,72.072,0
1900,1,2,2,30,0,0,0,0,0,0,1665.408,1539.576,1276.8,712.968,682.248,241.728,73.104,44.976,48,24,24,4.776,0
8600,1,1,2,32,0,0,0,0,-1,-1,7317.768,7439.328,7577.52,2721.888,60,0,301.368,329.712,121.272,60,0,0,0
12000,2,1,1,39,0,0,0,0,0,0,8592.48,8641.128,8857.08,9173.544,4910.232,5079.72,360,360,480,240,240,240,0
7700,2,2,2,30,2,-1,-1,-1,-1,-1,9.984,9.984,9.984,9.984,43.896,43.992,9.984,9.984,9.984,43.896,43.992,51.552,0
12000,2,1,1,34,0,0,0,0,0,0,785.16,1462.248,1826.112,2647.056,2615.136,2485.152,720.168,720,1200,120,120,720,0
5800,2,1,1,27,1,-2,-1,-1,0,0,0,0,9.648,344.4,339.096,245.328,0,9.648,344.4,27.096,29.328,4.896,0
1200,2,1,2,25,-1,-1,-1,-1,-1,-1,13.776,19.224,16.464,12.648,7.488,10.608,19.224,16.464,12.648,7.488,10.608,192.384,0
2900,2,2,1,39,0,0,0,0,0,0,758.664,774.336,786.864,792.432,650.736,630.888,37.488,36,25.416,23.712,22.128,19.824,0
